"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9093","GSM9094","GSM9095","GSM9096","GSM9097"
"2909","203382_s_at","NM_000041","NM_000041","apolipoprotein E","APOE","348","291.2","61.3","54.2","181.5","248"
"2910","203383_s_at","BG111661","BG111661","golgin A1","GOLGA1","2800","126.5","188.4","165.7","145","120.4"
"2911","203384_s_at","NM_002077","NM_002077","golgin A1","GOLGA1","2800","69.7","107.3","122.9","115.7","131.5"
"2912","203385_at","NM_001345","NM_001345","diacylglycerol kinase, alpha 80kDa","DGKA","1606","137.3","129.1","82.1","171.9","138.3"
"2913","203386_at","AI650848","AI650848","TBC1 domain family, member 4","TBC1D4","9882","103.5","112.5","91","116.9","95.3"
"2914","203387_s_at","NM_014832","NM_014832","TBC1 domain family, member 4","TBC1D4","9882","74.1","58.7","55.4","94","82.8"
"2915","203388_at","NM_004313","NM_004313","arrestin, beta 2","ARRB2","409","72.6","75.7","23.3","28.9","74.6"
"2916","203389_at","AF035621","AF035621","kinesin family member 3C","KIF3C","3797","88","58.1","79.2","64.9","108.2"
"2917","203390_s_at","NM_002254","NM_002254","kinesin family member 3C","KIF3C","3797","106.4","76.7","82.8","171.4","95.4"
"2918","203391_at","NM_004470","NM_004470","FK506 binding protein 2, 13kDa","FKBP2","2286","180.1","166.9","184.7","214.3","246.8"
"2919","203392_s_at","NM_001328","NM_001328","C-terminal binding protein 1","CTBP1","1487","272.9","312.7","232.2","348.6","306.7"
"2920","203393_at","BE973687","BE973687","hes family bHLH transcription factor 1","HES1","3280","4.8","5","2.9","9.1","3.1"
"2921","203394_s_at","BE973687","BE973687","hes family bHLH transcription factor 1","HES1","3280","124.1","94.1","86.9","84.2","96.2"
"2922","203395_s_at","NM_005524","NM_005524","hes family bHLH transcription factor 1","HES1","3280","111.2","57.4","80.7","84","94.1"
"2923","203396_at","NM_002789","NM_002789","proteasome (prosome, macropain) subunit, alpha type, 4","PSMA4","5685","349.1","433.9","502.4","460.1","512.2"
"2924","203397_s_at","BF063271","BF063271","polypeptide N-acetylgalactosaminyltransferase 3","GALNT3","2591","4","3.7","25.5","24","9.2"
"2925","203398_s_at","NM_004482","NM_004482","polypeptide N-acetylgalactosaminyltransferase 3","GALNT3","2591","26.9","37.4","31.9","35.4","48"
"2926","203399_x_at","NM_021016","NM_021016","pregnancy specific beta-1-glycoprotein 11 /// pregnancy specific beta-1-glycoprotein 3","PSG11 /// PSG3","5671 /// 5680","15.1","10.7","7.5","19.8","27.9"
"2927","203400_s_at","NM_001063","NM_001063","transferrin","TF","7018","5.5","33.7","31.2","26.9","53.1"
"2928","203401_at","NM_002765","NM_002765","phosphoribosyl pyrophosphate synthetase 2","PRPS2","5634","164.1","157.8","262.1","499.8","476.9"
"2929","203402_at","AL520102","AL520102","potassium voltage-gated channel, shaker-related subfamily, beta member 2","KCNAB2","8514","95.7","87.3","77","61.6","97.9"
"2930","203403_s_at","NM_005977","NM_005977","ring finger protein (C3H2C3 type) 6","RNF6","6049","53.3","108.9","160.3","113.4","92.1"
"2931","203404_at","NM_014782","NM_014782","armadillo repeat containing, X-linked 2","ARMCX2","9823","232.4","283.9","284.7","206.9","156.4"
"2932","203405_at","NM_003720","NM_003720","proteasome (prosome, macropain) assembly chaperone 1","PSMG1","8624","115.2","100.5","103","141.3","107.5"
"2933","203406_at","NM_005926","NM_005926","microfibrillar-associated protein 1","MFAP1","4236","220.6","286.2","320.9","293.2","304.1"
"2934","203407_at","NM_002705","NM_002705","periplakin","PPL","5493","19.8","38.4","5.5","8.9","8.3"
"2935","203408_s_at","NM_002971","NM_002971","SATB homeobox 1","SATB1","6304","166.8","298.2","328.8","245.2","244.5"
"2936","203409_at","NM_000107","NM_000107","damage-specific DNA binding protein 2, 48kDa","DDB2","1643","188","191","270.1","128.4","173.1"
"2937","203410_at","NM_006803","NM_006803","adaptor-related protein complex 3, mu 2 subunit","AP3M2","10947","113.1","138.8","121.7","173","152.6"
"2938","203411_s_at","NM_005572","NM_005572","lamin A/C","LMNA","4000","1327","860.3","585.5","743","1010.3"
"2939","203412_at","NM_006767","NM_006767","leucine-zipper-like transcription regulator 1","LZTR1","8216","193.1","151.8","142.6","223.6","194.6"
"2940","203413_at","NM_006159","NM_006159","NEL-like 2 (chicken)","NELL2","4753","12.5","89.3","53","101.5","75.5"
"2941","203414_at","NM_012329","NM_012329","monocyte to macrophage differentiation-associated","MMD","23531","199.3","95.4","118.2","83.9","83.1"
"2942","203415_at","NM_013232","NM_013232","programmed cell death 6","PDCD6","10016","275.3","188.9","196.1","180.2","161.3"
"2943","203416_at","NM_000560","NM_000560","CD53 molecule","CD53","963","269.2","214.2","208.2","262","231.9"
"2944","203417_at","NM_017459","NM_017459","microfibrillar-associated protein 2","MFAP2","4237","541.1","289.8","162.2","392.7","452.3"
"2945","203418_at","NM_001237","NM_001237","cyclin A2","CCNA2","890","24.9","3.6","10.2","32.4","14.4"
"2946","203419_at","NM_014727","NM_014727","lysine (K)-specific methyltransferase 2B","KMT2B","9757","74.3","151.3","123.8","126.8","74.8"
"2947","203420_at","NM_016255","NM_016255","family with sequence similarity 8, member A1","FAM8A1","51439","309.4","341.5","501.7","299.3","260.8"
"2948","203421_at","NM_006034","NM_006034","tumor protein p53 inducible protein 11","TP53I11","9537","64.2","10.9","10","10.5","10.9"
"2949","203422_at","NM_002691","NM_002691","polymerase (DNA directed), delta 1, catalytic subunit","POLD1","5424","63","58.6","44.5","11.7","10.5"
"2950","203423_at","NM_002899","NM_002899","retinol binding protein 1, cellular","RBP1","5947","111.5","156.6","339.9","253","159.8"
"2951","203424_s_at","AW157548","AW157548","insulin-like growth factor binding protein 5","IGFBP5","3488","142.4","72.3","34.3","69.3","71"
"2952","203425_s_at","NM_000599","NM_000599","insulin-like growth factor binding protein 5","IGFBP5","3488","402.8","208.7","250.8","231.7","288.8"
"2953","203426_s_at","M65062","M65062","insulin-like growth factor binding protein 5","IGFBP5","3488","231","176.8","184.6","156","153.3"
"2954","203427_at","NM_014034","NM_014034","anti-silencing function 1A histone chaperone","ASF1A","25842","39.8","100.2","123.4","80.7","75.8"
"2955","203428_s_at","AB028628","AB028628","anti-silencing function 1A histone chaperone","ASF1A","25842","92.7","110.3","97.8","122.2","71"
"2956","203429_s_at","NM_016227","NM_016227","SUN domain containing ossification factor","SUCO","51430","71.9","122","170.3","126.8","81"
"2957","203430_at","NM_014320","NM_014320","heme binding protein 2","HEBP2","23593","296.1","335.8","280","314","356.1"
"2958","203431_s_at","NM_014715","NM_014715","Rho GTPase activating protein 32","ARHGAP32","9743","59.4","60.9","67.4","107.5","53.2"
"2959","203432_at","AW272611","AW272611","thymopoietin","TMPO","7112","97.1","155.6","110","70.7","86.8"
"2960","203433_at","NM_006441","NM_006441","5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase) /// ST20-MTHFS readthrough","MTHFS /// ST20-MTHFS","10588 /// 100528021","74.4","40.1","64.7","109.6","76.4"
"2961","203434_s_at","AI433463","AI433463","membrane metallo-endopeptidase","MME","4311","11.2","2.5","2.5","5.4","2.5"
"2962","203435_s_at","NM_007287","NM_007287","membrane metallo-endopeptidase","MME","4311","4","9.7","10.5","10.7","12.9"
"2963","203436_at","NM_006413","NM_006413","ribonuclease P/MRP 30kDa subunit","RPP30","10556","180.2","109.2","183.4","154.5","122.3"
"2964","203437_at","NM_003876","NM_003876","transmembrane protein 11","TMEM11","8834","106.7","136.1","85","101.3","96"
"2965","203438_at","AI435828","AI435828","stanniocalcin 2","STC2","8614","6.5","7.8","13.1","10","17.2"
"2966","203439_s_at","BC000658","BC000658","stanniocalcin 2","STC2","8614","15.7","44.1","24.1","43.7","38"
"2967","203440_at","M34064","M34064","cadherin 2, type 1, N-cadherin (neuronal)","CDH2","1000","166.7","92.7","134.2","81.8","117.9"
"2968","203441_s_at","NM_001792","NM_001792","cadherin 2, type 1, N-cadherin (neuronal)","CDH2","1000","117.4","88.2","63.4","50.4","79.1"
"2969","203442_x_at","AA478965","AA478965","echinoderm microtubule associated protein like 3","EML3","256364","152.4","147.8","128.1","228.3","285.1"
"2970","203443_at","AB012922","AB012922","echinoderm microtubule associated protein like 3","EML3","256364","26.3","35","24.3","36.6","24.4"
"2971","203444_s_at","NM_004739","NM_004739","metastasis associated 1 family, member 2","MTA2","9219","3.4","10.8","7.5","9.5","8.2"
"2972","203445_s_at","NM_005730","NM_005730","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2","CTDSP2","10106","769.8","651.2","568.2","537","487.5"
"2973","203446_s_at","NM_000276","NM_000276","oculocerebrorenal syndrome of Lowe","OCRL","4952","128.2","148.7","144.9","145.6","136.8"
"2974","203447_at","AU157008","AU157008","proteasome (prosome, macropain) 26S subunit, non-ATPase, 5","PSMD5","5711","164.5","208.2","243.8","222.9","196"
"2975","203448_s_at","AI347136","AI347136","telomeric repeat binding factor (NIMA-interacting) 1","TERF1","7013","72","94","103.2","114.9","145.1"
"2976","203449_s_at","NM_017489","NM_017489","telomeric repeat binding factor (NIMA-interacting) 1","TERF1","7013","91.1","164.8","150","139.1","130.2"
"2977","203450_at","NM_015373","NM_015373","chibby homolog 1 (Drosophila)","CBY1","25776","237.5","232.6","301.7","245.9","280.9"
"2978","203451_at","NM_003893","NM_003893","LIM domain binding 1","LDB1","8861","30.8","41.2","43.3","40","64.3"
"2979","203452_at","NM_012200","NM_012200","beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)","B3GAT3","26229","51.6","24.5","35.1","68.8","75.1"
"2980","203453_at","NM_001038","NM_001038","sodium channel, non-voltage-gated 1 alpha subunit","SCNN1A","6337","28.5","9.2","7.8","8.8","19.2"
"2981","203454_s_at","NM_004045","NM_004045","antioxidant 1 copper chaperone","ATOX1","475","364.9","155.8","112.5","179.4","207"
"2982","203455_s_at","NM_002970","NM_002970","spermidine/spermine N1-acetyltransferase 1","SAT1","6303","540.4","198.7","306.9","606.1","598.5"
"2983","203456_at","NM_007213","NM_007213","PRA1 domain family, member 2","PRAF2","11230","333.3","206.1","144.7","223.6","303.1"
"2984","203457_at","NM_003569","NM_003569","syntaxin 7","STX7","8417","84.6","50.2","56.6","71.5","50.3"
"2985","203458_at","AI951454","AI951454","sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)","SPR","6697","75.3","121.2","118.1","143.5","151.3"
"2986","203459_s_at","NM_022575","NM_022575","vacuolar protein sorting 16 homolog (S. cerevisiae)","VPS16","64601","141.8","129.7","141.1","126.3","152.9"
"2987","203460_s_at","NM_007318","NM_007318","presenilin 1","PSEN1","5663","130.9","147.4","148.7","197.1","189.2"
"2988","203461_at","NM_001271","NM_001271","chromodomain helicase DNA binding protein 2","CHD2","1106","16.9","30","49.8","36.1","22.9"
"2989","203462_x_at","NM_003751","NM_003751","eukaryotic translation initiation factor 3, subunit B","EIF3B","8662","486.6","580.4","557.1","633.6","785.3"
"2990","203463_s_at","H05668","H05668","epsin 2 /// EPN2 intronic transcript 1 (non-protein coding)","EPN2 /// EPN2-IT1","22905 /// 100874309","75","6","4.6","5.8","4.1"
"2991","203464_s_at","NM_014964","NM_014964","epsin 2 /// EPN2 intronic transcript 1 (non-protein coding)","EPN2 /// EPN2-IT1","22905 /// 100874309","145","118.2","203.1","105.5","110.4"
"2992","203465_at","NM_014763","NM_014763","mitochondrial ribosomal protein L19","MRPL19","9801","27","33.4","77","43.6","44.8"
"2993","203466_at","NM_002437","NM_002437","MpV17 mitochondrial inner membrane protein","MPV17","4358","148.7","112.3","48.8","61.3","74.7"
"2994","203467_at","NM_002676","NM_002676","phosphomannomutase 1","PMM1","5372","107.6","133.2","113","126.9","122.6"
"2995","203468_at","NM_003674","NM_003674","cyclin-dependent kinase 10","CDK10","8558","44.8","31.3","5.1","40.9","58.7"
"2996","203469_s_at","NM_003674","NM_003674","cyclin-dependent kinase 10","CDK10","8558","37.7","13.2","12.1","28.6","15.5"
"2997","203470_s_at","AI433595","AI433595","pleckstrin","PLEK","5341","108.9","66.5","27.9","49.2","41.5"
"2998","203471_s_at","NM_002664","NM_002664","pleckstrin","PLEK","5341","136.7","80.3","49.9","54","55.3"
"2999","203472_s_at","AB026256","AB026256","solute carrier organic anion transporter family, member 2B1","SLCO2B1","11309","41.9","5","29","8.8","3.2"
"3000","203473_at","NM_007256","NM_007256","solute carrier organic anion transporter family, member 2B1","SLCO2B1","11309","299.3","200.3","157.9","184.9","196.1"
"3001","203474_at","NM_006633","NM_006633","IQ motif containing GTPase activating protein 2","IQGAP2","10788","59.6","74.8","53.4","62.2","76.7"
"3002","203475_at","NM_000103","NM_000103","cytochrome P450, family 19, subfamily A, polypeptide 1","CYP19A1","1588","11.8","10.6","32.9","49.5","49.6"
"3003","203476_at","NM_006670","NM_006670","trophoblast glycoprotein","TPBG","7162","402.9","292","300.3","258.6","264.8"
"3004","203477_at","NM_001855","NM_001855","collagen, type XV, alpha 1","COL15A1","1306","1714.5","879.7","432.1","844.1","913.8"
"3005","203478_at","NM_002494","NM_002494","NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa","NDUFC1","4717","519.9","401.1","503.1","365.4","401.3"
"3006","203479_s_at","T79216","T79216","OTU deubiquitinase 4","OTUD4","54726","7.5","46.3","26.2","25.5","23.5"
"3007","203480_s_at","NM_014928","NM_014928","OTU deubiquitinase 4","OTUD4","54726","98.8","195.2","286.3","225.8","187.4"
"3008","203481_at","AI655902","AI655902","family with sequence similarity 178, member A","FAM178A","55719","74.5","40.7","49.1","72.8","42.2"
"3009","203482_at","AL133215","AL133215","family with sequence similarity 178, member A","FAM178A","55719","118.6","186.4","188","201","173.6"
"3010","203483_at","NM_018121","NM_018121","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G","SEMA4G","57715","7.9","8.8","3.4","4.8","21.9"
"3011","203484_at","NM_014302","NM_014302","Sec61 gamma subunit","SEC61G","23480","735.7","467.3","447.4","437.7","528.3"
"3012","203485_at","NM_021136","NM_021136","reticulon 1","RTN1","6252","27","32.4","19.2","25.5","19.1"
"3013","203486_s_at","BF195973","BF195973","armadillo repeat containing 8","ARMC8","25852","92.5","175.8","196.1","132.5","164.5"
"3014","203487_s_at","NM_015396","NM_015396","armadillo repeat containing 8","ARMC8","25852","91.9","92.4","100.6","84.9","78.8"
"3015","203488_at","NM_014921","NM_014921","latrophilin 1","LPHN1","22859","152.2","157.9","182.5","200.4","237.9"
"3016","203489_at","NM_006427","NM_006427","SIVA1, apoptosis-inducing factor","SIVA1","10572","125.2","187.3","210.3","163.7","198.9"
"3017","203490_at","NM_001421","NM_001421","E74-like factor 4 (ets domain transcription factor)","ELF4","2000","50.4","8.4","6.2","6","9.7"
"3018","203491_s_at","AI123527","AI123527","centrosomal protein 57kDa","CEP57","9702","28.6","27.3","23.1","23.4","26.1"
"3019","203492_x_at","AA918224","AA918224","centrosomal protein 57kDa","CEP57","9702","81.4","116.7","106","85.3","61.7"
"3020","203493_s_at","AL525206","AL525206","centrosomal protein 57kDa","CEP57","9702","42.2","52.6","55.7","40.9","31.9"
"3021","203494_s_at","NM_014679","NM_014679","centrosomal protein 57kDa","CEP57","9702","60.5","118.7","196.4","126.2","108.6"
"3022","203495_at","NM_014665","NM_014665","leucine rich repeat containing 14","LRRC14","9684","27.3","17.1","23.2","38.7","65.2"
"3023","203496_s_at","AF055994","AF055994","mediator complex subunit 1","MED1","5469","24.9","17.2","4.9","3.6","4.5"
"3024","203497_at","NM_004774","NM_004774","mediator complex subunit 1","MED1","5469","101.9","168.6","182.5","141.1","194.8"
"3025","203498_at","NM_005822","NM_005822","regulator of calcineurin 2","RCAN2","10231","68.8","101.3","66.2","97.1","42.3"
"3026","203499_at","NM_004431","NM_004431","EPH receptor A2","EPHA2","1969","89.5","73.5","71.3","77.7","53.3"
"3027","203500_at","NM_000159","NM_000159","glutaryl-CoA dehydrogenase","GCDH","2639","95.8","50.3","68.4","61.2","70.2"
"3028","203501_at","NM_006102","NM_006102","carboxypeptidase Q","CPQ","10404","139.9","131.3","155.8","189.3","179.6"
"3029","203502_at","NM_001724","NM_001724","2,3-bisphosphoglycerate mutase","BPGM","669","35.4","54.1","60.3","46.9","54.7"
"3030","203503_s_at","NM_004565","NM_004565","peroxisomal biogenesis factor 14","PEX14","5195","80.8","107.4","70.2","49.9","106"
"3031","203504_s_at","NM_005502","NM_005502","ATP-binding cassette, sub-family A (ABC1), member 1","ABCA1","19","48.7","73.1","86.3","67.1","45.3"
"3032","203505_at","AF285167","AF285167","ATP-binding cassette, sub-family A (ABC1), member 1","ABCA1","19","30.1","98.6","63.7","70.1","90.1"
"3033","203506_s_at","NM_005120","NM_005120","mediator complex subunit 12","MED12","9968","124.2","120","100.2","97","104"
"3034","203507_at","NM_001251","NM_001251","CD68 molecule /// uncharacterized LOC101928634 /// small nucleolar RNA, H/ACA box 67","CD68 /// LOC101928634 /// SNORA67","968 /// 26781 /// 101928634","28.7","19","10.5","43.7","33.5"
"3035","203508_at","NM_001066","NM_001066","tumor necrosis factor receptor superfamily, member 1B","TNFRSF1B","7133","58.2","45.2","41.6","53.7","81.9"
"3036","203509_at","NM_003105","NM_003105","sortilin-related receptor, L(DLR class) A repeats containing","SORL1","6653","129.8","204.6","152","147.2","206.3"
