"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102"
"5388","205861_at","NM_003121","NM_003121","Spi-B transcription factor (Spi-1/PU.1 related)","SPIB","6689","45.4","12.7","5.8","29.3","27.5"
"5389","205862_at","NM_014668","NM_014668","growth regulation by estrogen in breast cancer 1","GREB1","9687","98.6","219.8","190","285.7","194.6"
"5390","205863_at","NM_005621","NM_005621","S100 calcium binding protein A12","S100A12","6283","37","50.4","39.2","38.4","38.3"
"5391","205864_at","NM_004173","NM_004173","solute carrier family 7, member 4","SLC7A4","6545","91.9","49.7","60.4","81.1","107.1"
"5392","205865_at","NM_005224","NM_005224","AT rich interactive domain 3A (BRIGHT-like)","ARID3A","1820","35","49.7","29.4","27.1","52.5"
"5393","205866_at","NM_003665","NM_003665","ficolin (collagen/fibrinogen domain containing) 3","FCN3","8547","32.6","25","19","6.7","8.4"
"5394","205867_at","NM_002834","NM_002834","protein tyrosine phosphatase, non-receptor type 11","PTPN11","5781","22.5","20.7","4.9","26.6","5.2"
"5395","205868_s_at","L07527","L07527","protein tyrosine phosphatase, non-receptor type 11","PTPN11","5781","45.6","45.9","52.4","66.2","58.5"
"5396","205869_at","NM_002769","NM_002769","protease, serine, 1 (trypsin 1) /// protease, serine, 2 (trypsin 2)","PRSS1 /// PRSS2","5644 /// 5645","4.1","12","1.3","4.4","28"
"5397","205870_at","NM_000623","NM_000623","bradykinin receptor B2","BDKRB2","624","86.7","150","115.6","56.6","62.2"
"5398","205871_at","BC005379","BC005379","plasminogen-like B1 /// plasminogen-like B2","PLGLB1 /// PLGLB2","5342 /// 5343","26.9","2.7","10.4","23","21.2"
"5399","205872_x_at","NM_022359","NM_022359","phosphodiesterase 4D interacting protein","PDE4DIP","9659","14.3","47.3","54.4","37.5","49.4"
"5400","205873_at","NM_004278","NM_004278","phosphatidylinositol glycan anchor biosynthesis, class L","PIGL","9487","114.3","85.5","75.3","97.9","64.1"
"5401","205874_at","NM_002220","NM_002220","inositol-trisphosphate 3-kinase A","ITPKA","3706","6.3","5.2","19.1","3","3.4"
"5402","205875_s_at","NM_016381","NM_016381","ATR interacting protein /// three prime repair exonuclease 1","ATRIP /// TREX1","11277 /// 84126","32.4","79.5","77","10.9","23.3"
"5403","205876_at","NM_002310","NM_002310","leukemia inhibitory factor receptor alpha","LIFR","3977","37.7","26","31.8","62.2","47.3"
"5404","205877_s_at","NM_017590","NM_017590","zinc finger CCCH-type containing 7B","ZC3H7B","23264","81.7","67.2","88.4","105","77.9"
"5405","205878_at","NM_002702","NM_002702","POU class 6 homeobox 1","POU6F1","5463","68.1","102.8","74.4","54.6","31.6"
"5406","205879_x_at","BC004257","BC004257","ret proto-oncogene","RET","5979","104.8","17.7","21.8","83.8","52.7"
"5407","205880_at","NM_002742","NM_002742","protein kinase D1","PRKD1","5587","66.8","68.6","176.2","110.6","83.3"
"5408","205881_at","NM_003426","NM_003426","zinc finger protein 74","ZNF74","7625","32.7","31","13.7","31.8","22.1"
"5409","205882_x_at","AI818488","AI818488","adducin 3 (gamma)","ADD3","120","393.5","366.7","234.1","271.9","302.2"
"5410","205883_at","NM_006006","NM_006006","zinc finger and BTB domain containing 16","ZBTB16","7704","254.5","466.8","645.8","540.2","419.9"
"5411","205884_at","NM_000885","NM_000885","integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)","ITGA4","3676","10.3","33.1","4.1","11.6","11"
"5412","205885_s_at","L12002","L12002","integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)","ITGA4","3676","21.2","9.5","7.2","28","20.6"
"5413","205886_at","NM_006507","NM_006507","regenerating islet-derived 1 beta","REG1B","5968","63.2","39.5","49","25.9","23.5"
"5414","205887_x_at","NM_002439","NM_002439","mutS homolog 3","MSH3","4437","53","94.8","57.4","53.2","13.3"
"5415","205888_s_at","AI962693","AI962693","janus kinase and microtubule interacting protein 2","JAKMIP2","9832","78.2","64.5","51.4","40.1","39.9"
"5416","205889_s_at","NM_014790","NM_014790","janus kinase and microtubule interacting protein 2","JAKMIP2","9832","33.7","2.8","19.8","16.6","8"
"5417","205890_s_at","NM_006398","NM_006398","gamma-aminobutyric acid (GABA) B receptor, 1 /// ubiquitin D","GABBR1 /// UBD","2550 /// 10537","19.1","20","3","11","13.2"
"5418","205891_at","NM_000676","NM_000676","adenosine A2b receptor","ADORA2B","136","23.3","35.5","19.8","50.7","32.1"
"5419","205892_s_at","NM_001443","NM_001443","fatty acid binding protein 1, liver","FABP1","2168","2.5","1.9","2.9","1.8","2.6"
"5420","205893_at","NM_014932","NM_014932","neuroligin 1","NLGN1","22871","13.3","16.2","8.8","21.9","9.1"
"5421","205894_at","NM_000047","NM_000047","arylsulfatase E (chondrodysplasia punctata 1)","ARSE","415","58.3","43.7","27.7","62.3","39.3"
"5422","205895_s_at","NM_004741","NM_004741","nucleolar and coiled-body phosphoprotein 1","NOLC1","9221","142","185.5","105.5","129","128.5"
"5423","205896_at","NM_003059","NM_003059","solute carrier family 22 (organic cation/zwitterion transporter), member 4","SLC22A4","6583","62","36.4","43.6","54.3","28.9"
"5424","205897_at","NM_004554","NM_004554","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4","NFATC4","4776","130.9","64.9","110.2","124.5","156.2"
"5425","205898_at","U20350","U20350","chemokine (C-X3-C motif) receptor 1","CX3CR1","1524","91.1","34.3","117.4","227.3","271.6"
"5426","205899_at","NM_003914","NM_003914","cyclin A1","CCNA1","8900","74.3","59","37.9","64.5","44.8"
"5427","205900_at","NM_006121","NM_006121","keratin 1","KRT1","3848","44.8","35.5","17.2","37.9","38.2"
"5428","205901_at","NM_006228","NM_006228","prepronociceptin","PNOC","5368","26.7","22.6","20.2","31.6","20"
"5429","205902_at","AJ251016","AJ251016","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3","KCNN3","3782","211.8","126.3","169.4","40.4","101.5"
"5430","205903_s_at","NM_002249","NM_002249","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3","KCNN3","3782","76.7","30","47.5","45.9","39.2"
"5431","205904_at","NM_000247","NM_000247","MHC class I polypeptide-related sequence A","MICA","100507436","155.9","65.8","116.9","101.3","101.7"
"5432","205905_s_at","NM_000247","NM_000247","MHC class I polypeptide-related sequence A /// MHC class I polypeptide-related sequence B","MICA /// MICB","4277 /// 100507436","120.4","108.4","138.2","159.2","106.4"
"5433","205906_at","NM_001454","NM_001454","forkhead box J1","FOXJ1","2302","23.2","36.7","11.9","12.7","15.6"
"5434","205907_s_at","AI765819","AI765819","osteomodulin","OMD","4958","183.9","50.6","88.7","120.3","166.7"
"5435","205908_s_at","NM_005014","NM_005014","osteomodulin","OMD","4958","103.3","28.8","33.6","85.1","65"
"5436","205909_at","NM_002692","NM_002692","polymerase (DNA directed), epsilon 2, accessory subunit","POLE2","5427","41.2","42","24.1","42.9","38"
"5437","205910_s_at","NM_001807","NM_001807","carboxyl ester lipase","CEL","1056","3.7","14.3","6.1","4","2.6"
"5438","205911_at","NM_000316","NM_000316","parathyroid hormone 1 receptor","PTH1R","5745","77.5","123.8","114.5","97.9","73"
"5439","205912_at","NM_000936","NM_000936","pancreatic lipase","PNLIP","5406","40.5","19.5","3.1","21.7","14.1"
"5440","205913_at","NM_002666","NM_002666","perilipin 1","PLIN1","5346","5.4","3.3","7.1","7.9","6.2"
"5441","205914_s_at","NM_007327","NM_007327","glutamate receptor, ionotropic, N-methyl D-aspartate 1","GRIN1","2902","5.4","4.2","2.3","1.5","4.3"
"5442","205915_x_at","D13515","D13515","glutamate receptor, ionotropic, N-methyl D-aspartate 1","GRIN1","2902","8.1","7.4","6.4","6.4","18.9"
"5443","205916_at","NM_002963","NM_002963","S100 calcium binding protein A7","S100A7","6278","29.7","4.6","3.2","10.7","2.8"
"5444","205917_at","NM_003417","NM_003417","zinc finger protein 264","ZNF264","9422","114.2","53.8","71","104.2","122.7"
"5445","205918_at","NM_005070","NM_005070","solute carrier family 4 (anion exchanger), member 3","SLC4A3","6508","4","11.1","68.7","4.7","2.6"
"5446","205919_at","NM_005330","NM_005330","hemoglobin, epsilon 1","HBE1","3046","75.5","18.5","11.9","44.5","45.5"
"5447","205920_at","NM_003043","NM_003043","solute carrier family 6 (neurotransmitter transporter), member 6","SLC6A6","6533","39.3","40.4","4.3","9.3","22.2"
"5448","205921_s_at","U16120","U16120","solute carrier family 6 (neurotransmitter transporter), member 6","SLC6A6","6533","5.4","2.2","2.5","29.9","25.2"
"5449","205922_at","NM_004665","NM_004665","vanin 2","VNN2","8875","2.2","2","1.2","2.8","1.7"
"5450","205923_at","NM_005045","NM_005045","reelin","RELN","5649","49.8","60.8","18.3","61.7","39.1"
"5451","205924_at","BC005035","BC005035","RAB3B, member RAS oncogene family","RAB3B","5865","22.2","4.8","3.2","12.6","14.6"
"5452","205925_s_at","NM_002867","NM_002867","RAB3B, member RAS oncogene family","RAB3B","5865","18.4","9.7","1","16.4","7.5"
"5453","205926_at","NM_004843","NM_004843","interleukin 27 receptor, alpha","IL27RA","9466","83.5","71.5","55.2","74.4","67.2"
"5454","205927_s_at","NM_001910","NM_001910","cathepsin E","CTSE","1510","56","40.9","38.2","34.4","47.8"
"5455","205928_at","NM_005815","NM_005815","zinc finger protein 443","ZNF443","10224","84.8","83","55.2","59","83.3"
"5456","205929_at","NM_005814","NM_005814","glycoprotein A33 (transmembrane)","GPA33","10223","59.8","7.7","3.2","84.4","17.3"
"5457","205930_at","NM_005513","NM_005513","general transcription factor IIE, polypeptide 1, alpha 56kDa","GTF2E1","2960","131.4","105.8","94.8","113.8","107.8"
"5458","205931_s_at","NM_004904","NM_004904","cAMP responsive element binding protein 5 /// uncharacterized LOC401317","CREB5 /// LOC401317","9586 /// 401317","97.7","65.9","19.5","38.9","26.9"
"5459","205932_s_at","NM_002448","NM_002448","msh homeobox 1","MSX1","4487","211.4","394.9","206.8","369.9","295.4"
"5460","205933_at","NM_015559","NM_015559","SET binding protein 1","SETBP1","26040","196.8","223.7","266.3","224.9","195.1"
"5461","205934_at","NM_006226","NM_006226","phospholipase C-like 1","PLCL1","5334","61.4","411.4","708.8","492.4","490.5"
"5462","205935_at","NM_001451","NM_001451","forkhead box F1","FOXF1","2294","78.7","57.9","52.6","58.4","41.2"
"5463","205936_s_at","NM_002115","NM_002115","hexokinase 3 (white cell)","HK3","3101","5.5","3.1","3.9","6.5","7.5"
"5464","205937_at","NM_006569","NM_006569","cell growth regulator with EF-hand domain 1","CGREF1","10669","14.9","6.7","32.6","16.3","36.4"
"5465","205938_at","NM_014906","NM_014906","protein phosphatase, Mg2+/Mn2+ dependent, 1E","PPM1E","22843","8.9","3.2","3.3","4.3","3.3"
"5466","205939_at","NM_000765","NM_000765","cytochrome P450, family 3, subfamily A, polypeptide 7 /// CYP3A7-CYP3AP1 readthrough","CYP3A7 /// CYP3A7-CYP3AP1","1551 /// 100861540","3.3","22.2","6.2","23.6","6.9"
"5467","205940_at","NM_002470","NM_002470","myosin, heavy chain 3, skeletal muscle, embryonic","MYH3","4621","1.2","7.9","28.9","30.6","12.7"
"5468","205941_s_at","AI376003","AI376003","collagen, type X, alpha 1","COL10A1","1300","19.7","3.6","27.5","40.6","25.4"
"5469","205942_s_at","NM_005622","NM_005622","acyl-CoA synthetase medium-chain family member 3","ACSM3","6296","35.2","61.7","25.6","39.9","10.5"
"5470","205943_at","NM_005651","NM_005651","tryptophan 2,3-dioxygenase","TDO2","6999","40.4","27","164.7","32.3","12.7"
"5471","205944_s_at","NM_007098","NM_007098","clathrin, heavy chain-like 1","CLTCL1","8218","15.7","16.6","17.2","32","43.5"
"5472","205945_at","NM_000565","NM_000565","interleukin 6 receptor","IL6R","3570","79.1","71","59.2","82.6","56.4"
"5473","205946_at","X95097","X95097","vasoactive intestinal peptide receptor 2","VIPR2","7434","6.9","3.6","11.5","6.5","3.6"
"5474","205947_s_at","NM_003382","NM_003382","vasoactive intestinal peptide receptor 2","VIPR2","7434","3.9","3.8","21.7","2.7","2.8"
"5475","205948_at","NM_007050","NM_007050","protein tyrosine phosphatase, receptor type, T","PTPRT","11122","67","5","11.4","5.2","5.5"
"5476","205949_at","M33987","M33987","carbonic anhydrase I","CA1","759","52.8","23.8","27.9","36.7","18.5"
"5477","205950_s_at","NM_001738","NM_001738","carbonic anhydrase I","CA1","759","8.9","53.5","55.7","54.1","28.7"
"5478","205951_at","NM_005963","NM_005963","myosin, heavy chain 1, skeletal muscle, adult","MYH1","4619","1.9","4","1.4","0.9","6.7"
"5479","205952_at","NM_002246","NM_002246","potassium channel, subfamily K, member 3","KCNK3","3777","9.9","22.7","35.1","58.7","12.5"
"5480","205953_at","NM_014813","NM_014813","leucine-rich repeats and immunoglobulin-like domains 2","LRIG2","9860","151.2","65.1","108.4","113","80.5"
"5481","205954_at","NM_006917","NM_006917","retinoid X receptor, gamma","RXRG","6258","38.9","19.2","33.7","28.9","27.7"
"5482","205955_at","NM_018336","NM_018336","","","","31.3","36","21","32.7","47.1"
"5483","205956_x_at","NM_013290","NM_013290","PSMC3 interacting protein","PSMC3IP","29893","10.7","88.8","108.4","35.9","60.4"
"5484","205957_at","NM_005393","NM_005393","plexin B3","PLXNB3","5365","42.8","38.9","83.4","56.9","73.7"
"5485","205958_x_at","NM_022579","NM_022579","chorionic somatomammotropin hormone-like 1","CSHL1","1444","4.2","2.9","2.7","4.1","2.4"
"5486","205959_at","NM_002427","NM_002427","matrix metallopeptidase 13 (collagenase 3)","MMP13","4322","2.3","4.5","1.5","2.8","1.7"
"5487","205960_at","NM_002612","NM_002612","pyruvate dehydrogenase kinase, isozyme 4","PDK4","5166","79.4","71.4","80","93","54.8"
"5488","205961_s_at","NM_004682","NM_004682","PC4 and SFRS1 interacting protein 1","PSIP1","11168","181.8","99.9","135.6","114.2","135"
"5489","205962_at","NM_002577","NM_002577","p21 protein (Cdc42/Rac)-activated kinase 2","PAK2","5062","6","3.3","2.6","6.4","7.6"
"5490","205963_s_at","NM_005147","NM_005147","DnaJ (Hsp40) homolog, subfamily A, member 3","DNAJA3","9093","206.7","363.5","297.8","192","174.8"
"5491","205964_at","NM_024106","NM_024106","zinc finger protein 426","ZNF426","79088","55","24.5","45.9","93","53.7"
"5492","205965_at","NM_006399","NM_006399","basic leucine zipper transcription factor, ATF-like","BATF","10538","18.1","106.6","9.2","12.3","45.2"
"5493","205966_at","NM_005645","NM_005645","TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 18kDa","TAF13","6884","2.7","0.4","7","0.3","1.2"
"5494","205967_at","NM_003542","NM_003542","histone cluster 1, H4a /// histone cluster 1, H4b /// histone cluster 1, H4c /// histone cluster 1, H4d /// histone cluster 1, H4e /// histone cluster 1, H4f /// histone cluster 1, H4h /// histone cluster 1, H4i /// histone cluster 1, H4j /// histone cluster 1, H4k /// histone cluster 1, H4l /// histone cluster 2, H4a /// histone cluster 2, H4b /// histone cluster 4, H4","HIST1H4A /// HIST1H4B /// HIST1H4C /// HIST1H4D /// HIST1H4E /// HIST1H4F /// HIST1H4H /// HIST1H4I /// HIST1H4J /// HIST1H4K /// HIST1H4L /// HIST2H4A /// HIST2H4B /// HIST4H4","8294 /// 8359 /// 8360 /// 8361 /// 8362 /// 8363 /// 8364 /// 8365 /// 8366 /// 8367 /// 8368 /// 8370 /// 121504 /// 554313","111.8","90.4","87.8","150.9","115.6"
"5495","205968_at","NM_002252","NM_002252","potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3","KCNS3","3790","28.5","37.3","24","58.3","31.5"
"5496","205969_at","NM_001086","NM_001086","arylacetamide deacetylase","AADAC","13","18.7","53.3","9.7","10.6","4.6"
"5497","205970_at","NM_005954","NM_005954","metallothionein 3","MT3","4504","50.5","11.2","38.5","34.6","44.7"
"5498","205971_s_at","NM_001906","NM_001906","chymotrypsinogen B1 /// chymotrypsinogen B2","CTRB1 /// CTRB2","1504 /// 440387","14.6","7.8","7.8","2.1","7.9"
"5499","205972_at","NM_006841","NM_006841","solute carrier family 38, member 3","SLC38A3","10991","10.4","10.8","7.7","17.7","14.2"
"5500","205973_at","NM_022549","NM_022549","fasciculation and elongation protein zeta 1 (zygin I)","FEZ1","9638","60.3","34.6","50.5","93.4","49"
"5501","205974_at","AI168371","AI168371","homeobox D1","HOXD1","3231","7.7","2.9","18.2","21.7","7.6"
"5502","205975_s_at","NM_024501","NM_024501","homeobox D1","HOXD1","3231","84.3","42.5","42.3","126.2","69.6"
"5503","205976_at","NM_014929","NM_014929","FAST kinase domains 2","FASTKD2","22868","50.8","35.3","16.2","36.6","32.3"
"5504","205977_s_at","NM_005232","NM_005232","EPH receptor A1","EPHA1","2041","12.6","7.4","2.3","17.5","10.1"
"5505","205978_at","NM_004795","NM_004795","klotho","KL","9365","17.3","2.8","17.6","18.2","15.9"
"5506","205979_at","NM_002407","NM_002407","secretoglobin, family 2A, member 1","SCGB2A1","4246","1.7","4743.4","2.4","65.8","2.9"
"5507","205980_s_at","NM_015366","NM_015366","Rho GTPase activating protein 8 /// PRR5-ARHGAP8 readthrough","ARHGAP8 /// PRR5-ARHGAP8","23779 /// 553158","4.6","8.7","4.3","8.3","2.5"
"5508","205981_s_at","NM_001564","NM_001564","inhibitor of growth family, member 2","ING2","3622","44.5","74.6","43.9","38.5","32.3"
"5509","205982_x_at","NM_003018","NM_003018","surfactant protein C","SFTPC","6440","4.9","3","3.9","3.8","3.1"
"5510","205983_at","NM_004413","NM_004413","dipeptidase 1 (renal)","DPEP1","1800","38.3","8.6","34.7","51.7","51"
"5511","205984_at","NM_001882","NM_001882","corticotropin releasing hormone binding protein","CRHBP","1393","55.3","20.8","4.1","7.5","35.7"
"5512","205985_x_at","NM_000085","NM_000085","chloride channel, voltage-sensitive Kb","CLCNKB","1188","6.9","2.7","2.7","7.8","8.4"
"5513","205986_at","NM_004920","NM_004920","apoptosis-associated tyrosine kinase","AATK","9625","74.1","102.1","80.3","91.7","55.9"
"5514","205987_at","NM_001765","NM_001765","CD1c molecule","CD1C","911","15","51.8","10.2","15.3","86.4"
"5515","205988_at","NM_003874","NM_003874","CD84 molecule","CD84","8832","85.9","75.6","63.6","95.1","76.9"
"5516","205989_s_at","NM_002433","NM_002433","myelin oligodendrocyte glycoprotein","MOG","4340","11.5","1.5","2.1","17.6","6.2"
